"rcp","scenario","scenario_short","sovereign_iso3","sovereign","country","b1","b2","c1","c2","p1","p2","msy_tot1","msy_tot2","bbmsy_avg1","bbmsy_avg2","bbmsy_prop1","bbmsy_prop2","b_pdiff","c_pdiff","p_pdiff","bbmsy_prop_diff","msy_pdiff"
"RCP 8.5","Full Adaptation","Full","TZA","Tanzania","Tanzania",431122.900404476,726543.925281552,29674.5603610244,34974.5702343709,29982535.6855455,30863924.8908202,35458.8900679063,35366.3299751764,1.04667140950328,1.6283408030752,0.62974358974359,0.992251933845716,59.4490282556605,32.3771656149959,46.7027656425778,0.574303215896998,-0.261034940892333
"RCP 6.0","Full Adaptation","Full","UKR","Ukraine","Ukraine",651191.973648578,1478143.45061781,38594.958110072,116585.990112505,29401163.1429387,57519126.7747557,102885.723875858,119674.16393817,1.0419444634231,1.32143332639941,0.661988795518207,1,174.50329214455,96.9360707378381,126.757481567573,0.517226890756302,16.3175603279705
"RCP 8.5","Full Adaptation","Full","UKR","Ukraine","Ukraine",648754.826241677,1463726.90216531,39762.5265188839,115494.85062394,29911456.7008237,54694618.427485,104147.417412719,118758.771918431,1.03882603782588,1.51315179350871,0.66266106442577,1,174.179914265433,85.1593911523257,96.3660005560362,0.517591036414566,14.029492875286
"RCP 6.0","Full Adaptation","Full","URY","Uruguay","Uruguay",1063623.48264064,948549.255826904,94842.6705372608,84552.5551434075,91239605.728926,83237673.8058874,105009.929517963,89722.8695238216,1.03159232253815,1.30432521896643,0.631418161901906,0.97601538251857,-13.6871388010913,43.1802699422077,98.0403791825495,0.543490996439668,-14.5577280780159
"RCP 8.5","Full Adaptation","Full","URY","Uruguay","Uruguay",1069577.79573899,1133500.47869375,95197.1843771643,78038.8581413085,91559449.2113015,80203212.7895807,106095.988641967,85319.2381314145,1.02766537427201,1.64667084038953,0.62797624887053,0.980110655737705,4.74089244602213,8.05926768363707,44.9937691456826,0.554081431521879,-19.5829746029948
"RCP 6.0","Full Adaptation","Full","USA","United States","Alaska",33321927.8794595,52330624.6560897,1653112.03789125,2924838.36839625,2917320547.7098,3527218390.75887,2870297.83114802,3014185.13350855,1.06311204783283,1.21992303128563,0.686336918951863,0.981132075471698,62.4703940321499,59.1926780424378,91.3462442688821,0.386752374375148,5.01297463974243
"RCP 8.5","Full Adaptation","Full","USA","United States","Alaska",33424626.026986,54884567.6060609,1664516.53080679,2942317.75696068,2937862830.45327,3544909454.47762,2891229.57200886,3042979.09887828,1.05919216987819,1.30593642777653,0.688236923733841,0.98710499490316,70.6046895905195,53.8997742430712,83.3292568843803,0.398115703013158,5.24861561802514
"RCP 6.0","Full Adaptation","Full","USA","United States","American Samoa",106099.10460797,128550.926678002,11689.4409947213,12702.0484965468,13724982.6650377,15082671.5554707,13143.8554592237,13030.6822192494,1.05602924918121,1.20893285434976,0.659141594782243,0.989732800336629,22.3030498112782,9.37973185612483,63.2112884421808,0.526625289290974,-0.861035335677545
"RCP 8.5","Full Adaptation","Full","USA","United States","American Samoa",105917.213049747,150859.976194217,11687.8910548052,12687.1703137503,13721672.8207678,15109332.8455447,13144.1078071607,13007.8231257678,1.05303101221042,1.51041177733925,0.655407111298127,0.994834621993127,44.68682501914,6.60525878311305,52.9192259147828,0.534620020688688,-1.03684999691436
"RCP 6.0","Full Adaptation","Full","USA","United States","Hawaii",1395611.80592929,2247507.73267882,103096.080652252,113900.919376769,132696561.747506,140448144.096671,118779.903821431,120571.761080962,1.03012672711105,1.26969758386598,0.616025641025641,0.987179487179487,60.7456171732012,10.0028670797429,52.4602916397894,0.572435897435897,1.50855254288214
"RCP 8.5","Full Adaptation","Full","USA","United States","Hawaii",1396880.98113151,2308148.2876843,103083.732908547,113562.180365179,132592667.210212,139535686.540289,119347.093793227,120536.400245119,1.02595858339438,1.61535461265917,0.613461538461538,0.991025641025641,65.1204082946784,6.95368466853212,43.7851742260935,0.578205128205128,0.996510609594282
"RCP 6.0","Full Adaptation","Full","USA","United States","Howland Island and Baker Island",74700.298441148,80272.8706673382,10595.9865579066,9880.0923905087,12507426.5212281,11624337.845972,10129.6648169007,10130.9679862435,1.03757908590282,1.21569613319609,0.621481481481482,0.992592592592593,1.06261214596177,-0.594607459756688,5.94609711786188,0.576296296296296,0.0128648811816064
"RCP 8.5","Full Adaptation","Full","USA","United States","Howland Island and Baker Island",74611.2047537372,93285.264710358,10594.7678722403,9832.6360737823,12504810.4681991,11534689.4735085,10129.7233522154,10117.5918859296,1.03421308336659,1.62018336735972,0.618518518518518,0.996240601503759,14.538277366227,3.59012340523547,16.2046709404719,0.580685045948204,-0.119761081956945
"RCP 6.0","Full Adaptation","Full","USA","United States","Jarvis Island",55519.942155472,62385.1822834644,7436.69431847863,7289.84187075064,8123816.42543072,8389422.56950292,7494.27740982723,7483.44499178485,1.04732370899441,1.2566530763042,0.653333333333333,0.990421245421245,7.31358255330013,5.52341531384374,28.0916232131354,0.534230769230769,-0.144542528251947
"RCP 8.5","Full Adaptation","Full","USA","United States","Jarvis Island",55414.6290874432,64552.4618892772,7435.62897452633,7169.89511319569,8121527.46931908,8064022.87428802,7494.37313506958,7340.94885393582,1.04340897968287,1.53197735739608,0.647619047619048,0.99511217948718,11.5774177150111,2.63027643171615,19.8935906059742,0.542731227106227,-2.04719298557224
"RCP 6.0","Full Adaptation","Full","USA","United States","Johnston Atoll",67355.2433381064,74173.9992522185,9928.93313084972,9487.79061875868,10543384.2640927,10544533.9612194,9724.98391818096,9740.04945901128,1.05718298367182,1.21446511637061,0.675490196078431,0.980392156862745,2.50730421893295,5.90458958008035,23.8784800195996,0.505882352941176,0.154915843121843
"RCP 8.5","Full Adaptation","Full","USA","United States","Johnston Atoll",67281.193220389,80502.4631141949,9928.20033528666,9473.46327306944,10542022.9530968,10510723.473058,9725.04313595651,9709.39249162106,1.0544566223294,1.50849707116451,0.673529411764706,0.986274509803922,11.6567951141409,4.81785628283005,20.9201616341674,0.513725490196078,-0.160931361605859
"RCP 6.0","Full Adaptation","Full","USA","United States","Northern Mariana Islands and Guam",681349.910204853,745231.065910028,76445.9261327615,63752.4349772739,81676664.3095993,69748487.3876131,64535.5758269079,65465.0794709462,1.0658749194414,1.22460864306879,0.665168539325843,0.99438202247191,-6.96003557217926,15.026409791414,14.1466559117648,0.55,1.44029650642836
"RCP 8.5","Full Adaptation","Full","USA","United States","Northern Mariana Islands and Guam",690010.624614139,988126.544976317,77116.3257729513,61671.3231523051,82087184.1406508,68035686.7633848,65154.6416659034,65175.5460106211,1.06264303719798,1.68868855235962,0.66123595505618,0.997126436781609,20.7208100089588,8.61926670378592,16.5409797176341,0.551620818804081,0.0320841987357575
"RCP 6.0","Full Adaptation","Full","USA","United States","Palmyra Atoll",80940.1471142535,90720.7221908133,9118.66310315713,9610.58738826756,10458415.9337718,11054071.2273175,10140.0693438826,9855.10835854324,1.05555615535093,1.22671707994876,0.67047619047619,0.989975952502213,13.1145371386926,6.17995487808668,48.3168277229327,0.531880714406975,-2.81024690931982
"RCP 8.5","Full Adaptation","Full","USA","United States","Palmyra Atoll",80777.9857029743,104366.332828223,9117.11303619839,9614.07890164565,10455132.4494623,11097168.549369,10140.2383844231,9839.9297887667,1.05211604799795,1.52964025630348,0.666666666666667,0.995122918318795,30.9345905177456,4.47048492235611,41.9331639858648,0.54083720403308,-2.96155360723772
"RCP 6.0","Full Adaptation","Full","USA","United States","Puerto Rico of the United States",274514.580936933,312536.84206437,18398.3350082264,17660.2573769483,19520291.3915099,26225913.9191208,19088.5572119938,18308.48796387,1.03122652169733,1.38956878975104,0.636805555555556,0.985706066464144,8.75883737308407,9.11443782865607,33.4862283235011,0.573900510908589,-4.08658045477438
"RCP 8.5","Full Adaptation","Full","USA","United States","Puerto Rico of the United States",272164.673926762,138340.481149286,18386.4883248816,10236.549233334,19509275.3582242,10149891.6785782,19092.4487143712,10830.1471142992,1.02547161568395,1.9525417337254,0.63125,0.984678880441592,-51.7492867222621,-38.0636151929018,-50.8809548062685,0.577039991552703,-43.2752326518119
"RCP 6.0","Full Adaptation","Full","USA","United States","United States",16762935.3604698,17682194.5618546,1209600.39759546,1086464.73835863,1216195819.66463,1213492556.45811,1610820.45407874,1191475.36429855,1.02449495209064,1.34088305041992,0.621770700936779,0.979252922759169,13.6441548193208,-22.8210452339529,9.43245444093235,0.524550197155441,-26.0330124762426
"RCP 8.5","Full Adaptation","Full","USA","United States","United States",16671874.9056485,16390963.8626485,1210143.02883633,882641.396620032,1216509520.29598,952426235.342133,1612451.92011958,998228.58689082,1.01852227397454,1.94191818513258,0.615195593842678,0.980907578084997,5.81293112199965,-37.5310160433099,-14.9437453235499,0.533946226110229,-38.0925053060315
"RCP 6.0","Full Adaptation","Full","USA","United States","Virgin Islands of the United States",98418.7656683766,129607.607289875,6242.84354264798,6119.74613756436,6633704.11239652,9234058.66269668,6527.5100166134,6376.45089972936,1.03127867452322,1.4141304535742,0.637931034482759,0.986129732336629,25.9861140782726,11.6548878411786,37.651930951567,0.57716421509525,-2.31419203493485
"RCP 8.5","Full Adaptation","Full","USA","United States","Virgin Islands of the United States",97542.8522040452,64488.5838240579,6238.46227992269,3553.45868205784,6629660.02331035,3815512.79296735,6528.86087291784,3873.79072454115,1.025253577636,2.1696051803585,0.628965517241379,0.983341961253156,-37.1824812290291,-36.5533677422618,-46.1308191034013,0.578514375046259,-40.6666675865326
"RCP 6.0","Full Adaptation","Full","USA","United States","Wake Island",93504.3116523408,93699.5775891532,13876.9528456989,11465.7410695344,13142035.3415167,11386472.9857319,11708.788352133,11760.7748887372,1.07200957014149,1.21494345240611,0.681294964028777,0.985611510791367,-19.1556138908908,18.7869426352121,18.6084676299131,0.519424460431655,0.44399586909253
"RCP 8.5","Full Adaptation","Full","USA","United States","Wake Island",93792.8367891404,107716.7405333,13880.2048171682,11382.8085043184,13143236.5669843,11356412.6763625,11729.1267874821,11745.1450373422,1.06906383539953,1.61276171967583,0.677697841726619,0.989135115265452,-6.05573860754124,10.2628757770126,11.3703564331859,0.524386913826603,0.136568136318272
"RCP 6.0","Full Adaptation","Full","VCT","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",82607.1093721148,95521.6166885532,5459.08795291706,5174.50493093996,5783021.31964618,7711695.02786355,5597.3508649153,5370.84365234936,1.02875661966387,1.37831537915953,0.632876712328767,0.992810378003594,9.56322340195228,10.9919382580229,35.5044728712162,0.594180241017293,-4.04668597757038
"RCP 8.5","Full Adaptation","Full","VCT","Saint Vincent and the Grenadines","Saint Vincent and the Grenadines",81880.5040046473,37383.172545882,5455.27250293726,2828.2410719077,5778933.49660531,2645374.18761755,5598.44479917977,2974.71156042994,1.02196852195588,2.23279549635868,0.617808219178082,0.993783333333333,-56.9754012060043,-41.0325985648483,-56.0760461036527,0.600632648401827,-46.8653944598012
"RCP 6.0","Full Adaptation","Full","VEN","Venezuela","Venezuela",1064932.66981736,1513468.84982177,74164.9142751311,69878.8451946956,76580865.3613822,101239313.441677,73737.7602012232,73212.9278737633,1.03656401298429,1.45342680012215,0.645033112582782,0.986701986754967,32.751354967703,15.3411742047904,38.8898148617146,0.57676821192053,-0.711755179473379
"RCP 8.5","Full Adaptation","Full","VEN","Venezuela","Venezuela",1055701.88735053,1829208.61260052,74115.3197774126,54540.3859269966,76528988.0800436,68343326.9979493,73752.637489007,66051.2947156213,1.02928018062819,2.7361078849512,0.63046357615894,0.99001766004415,61.1584800232788,-13.2251807630943,-11.8205917097399,0.584719646799117,-10.4421252386175
"RCP 6.0","Full Adaptation","Full","VNM","Vietnam","Vietnam",5238066.47831351,6238351.27488444,368116.57036666,349345.212968761,408897228.472243,355493672.476429,355717.297717396,358901.044320007,1.06166930148628,1.22991145640893,0.660305105853051,0.986326276463263,11.0993955855413,5.06449029539304,-0.822896501654092,0.539912826899128,0.895021586816538
"RCP 8.5","Full Adaptation","Full","VNM","Vietnam","Vietnam",5349634.80875465,5828711.28972072,375652.590636935,237112.875138338,415351598.326481,241763665.309179,365077.47928609,243170.274371105,1.05645442632032,1.83240714661679,0.650296803652968,0.993031448922596,-0.234300391871735,-24.4189971264064,-21.986252855405,0.546445728706739,-33.3921460051097
"RCP 6.0","Full Adaptation","Full","VUT","Vanuatu","Vanuatu",940222.968079009,1221394.37186732,82399.488780503,81670.9226059769,95950646.1829475,82175000.238882,79963.3754621724,83703.3045762791,1.05387948740636,1.21667141924265,0.646341463414634,0.98780487804878,16.5249113380738,25.5906851495745,16.3021108231745,0.544512195121951,4.677052578747
"RCP 8.5","Full Adaptation","Full","VUT","Vanuatu","Vanuatu",946250.167930768,1618319.33288069,82444.0557562376,79031.5360740637,95934442.7741534,79197184.8505865,80519.0544981094,82561.8311929803,1.0504978190012,1.64938826405379,0.642682926829268,0.990853658536585,51.3953011407527,22.5750271278031,31.2344621718148,0.548780487804878,2.53701028607935
"RCP 6.0","Full Adaptation","Full","WSM","Samoa","Samoa",57513.1448771634,67597.5643281696,5027.29445847455,5661.37344896472,6604158.68596476,7012964.24074768,6030.79483281703,5810.50080560964,1.05684357594858,1.20963403068481,0.661855670103093,0.989626288659794,21.3069406207268,8.2383606866512,69.443155044743,0.524677835051546,-3.6528191277316
"RCP 8.5","Full Adaptation","Full","WSM","Samoa","Samoa",57399.7371997871,80825.4689636501,5026.11370836784,5653.14856478714,6601401.97702565,7030128.72556921,6031.13218017034,5795.97452774728,1.05407113820559,1.51365037843787,0.65979381443299,0.994769503546099,46.4689714467817,4.40097470031783,54.7711802270555,0.531882905607955,-3.89906315096586
"RCP 6.0","Full Adaptation","Full","YEM","Yemen","Yemen",2087125.28425812,2441362.06974724,171793.995439078,156033.001603769,152474850.185639,135748492.585458,159703.996486667,160532.83643265,1.06428332680233,1.23773878241604,0.665141790939733,0.986474037700627,5.04321745471781,2.38193398423234,9.03385736594752,0.552813279363002,0.518985100070805
"RCP 8.5","Full Adaptation","Full","YEM","Yemen","Yemen",2071882.21071576,1866586.50999956,171503.541800324,90446.2712220865,152203025.083964,80148105.9915877,159810.106691432,93086.3497039207,1.05808040563085,1.66860849507083,0.653302821925877,0.993230995289819,-14.4257523555047,-48.2850350223217,-38.7461835930407,0.562961745052223,-41.7519006581633
"RCP 6.0","Full Adaptation","Full","ZAF","South Africa","Prince Edward Islands",62507.3514060177,96076.0400060474,3421.28392306941,5891.66929124883,6386747.32706879,8715838.79332979,4753.12778980327,6049.05742917155,1.08273560002016,1.18279367375249,0.711210784313726,0.944444444444444,69.9813961445935,21.2791224929808,70.4315028153498,0.357517973856209,27.2647758839644
"RCP 8.5","Full Adaptation","Full","ZAF","South Africa","Prince Edward Islands",62390.242963024,128848.905824301,3420.10033990575,7883.91557656942,6383732.73135215,10260074.5120147,4753.02901794106,8138.47702604249,1.08189932292772,1.28295540819198,0.711506302521008,0.956382335148215,111.755104309319,104.594484816064,253.744463765925,0.358897041030568,71.2271689342213
"RCP 6.0","Full Adaptation","Full","ZAF","South Africa","South Africa",5276369.92303717,10553636.116996,275803.063845873,575432.00144613,240735239.996354,413182737.043374,549370.321151081,612354.536525719,1.03455291974268,1.25871672917733,0.611134061045249,0.987416054287824,128.328370061509,41.9282254745579,85.8939315188298,0.572941066159224,11.4648012369268
